2018-02-22 00:26:37 INFO  TC001_VerifyLoginWithInvalidCredentials:28 - ================ Starting verifyLoginWithInvalidCredentials Test ==================
2018-03-07 09:46:22 INFO  HomePage:37 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (9ef45ccd-713d-4bbd-aa4c-4f4ab2cbeae8)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 09:46:22 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 09:49:04 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 09:49:05 INFO  DemoPage:26 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (0acb2b50-c61d-4abd-af69-0abecf0d3ec1)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 09:49:07 INFO  HomePage:33 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (0acb2b50-c61d-4abd-af69-0abecf0d3ec1)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 09:49:14 INFO  HomePage:37 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (0acb2b50-c61d-4abd-af69-0abecf0d3ec1)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 09:49:14 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 09:50:44 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 09:50:44 INFO  DemoPage:26 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (d3720bdf-8d59-44d2-ae30-ec55d5943b4d)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 09:50:48 INFO  HomePage:33 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (d3720bdf-8d59-44d2-ae30-ec55d5943b4d)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 09:50:58 INFO  HomePage:37 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (d3720bdf-8d59-44d2-ae30-ec55d5943b4d)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 09:50:58 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 10:24:51 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 10:24:52 INFO  DemoPage:26 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (f90e4b56-aace-46f5-bf31-3555b4dab157)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 10:24:55 INFO  HomePage:37 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (f90e4b56-aace-46f5-bf31-3555b4dab157)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 10:25:00 INFO  HomePage:41 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (f90e4b56-aace-46f5-bf31-3555b4dab157)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 10:25:00 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 10:36:09 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 10:36:09 INFO  DemoPage:26 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (cbfa9b39-ab41-472e-af24-e9b23d2a7530)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 10:36:13 INFO  HomePage:37 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (cbfa9b39-ab41-472e-af24-e9b23d2a7530)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 10:36:18 INFO  HomePage:41 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (cbfa9b39-ab41-472e-af24-e9b23d2a7530)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 10:36:18 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 10:41:37 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 10:41:37 INFO  DemoPage:26 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (5b224ee6-d4d5-42fb-af90-fb13fa4083ab)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 10:41:40 INFO  HomePage:37 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (5b224ee6-d4d5-42fb-af90-fb13fa4083ab)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 10:41:46 INFO  HomePage:41 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (5b224ee6-d4d5-42fb-af90-fb13fa4083ab)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 10:41:46 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 10:57:28 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 10:57:29 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (2f9cef3c-e9af-4b3d-a03e-086dd1326ff1)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 10:57:31 INFO  HomePage:39 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (2f9cef3c-e9af-4b3d-a03e-086dd1326ff1)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 10:57:41 INFO  HomePage:43 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (2f9cef3c-e9af-4b3d-a03e-086dd1326ff1)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 10:57:41 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 11:11:16 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 11:11:17 INFO  DemoPage:27 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (e689bfb4-6a41-4f64-87a8-1e99971858be)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 11:11:20 INFO  HomePage:37 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (e689bfb4-6a41-4f64-87a8-1e99971858be)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 11:11:26 INFO  HomePage:41 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (e689bfb4-6a41-4f64-87a8-1e99971858be)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 11:11:26 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 11:12:22 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 11:12:22 INFO  RegistrationPage:41 - Current URL : https://phptravels.com/demo/
2018-03-07 11:42:32 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 11:42:32 INFO  DemoPage:27 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (63a12f5b-f708-4ce9-9a38-e7d2b6a5d706)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 11:42:36 INFO  HomePage:37 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (63a12f5b-f708-4ce9-9a38-e7d2b6a5d706)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 11:42:43 INFO  HomePage:41 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (63a12f5b-f708-4ce9-9a38-e7d2b6a5d706)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 11:42:43 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 12:28:09 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 12:28:09 INFO  RegistrationPage:43 - Current URL : https://phptravels.com/demo/
2018-03-07 12:29:20 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 12:29:20 INFO  RegistrationPage:43 - Current URL : https://phptravels.com/demo/
2018-03-07 12:32:37 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 12:32:37 INFO  DemoPage:29 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (398a6a0a-c2fe-49d5-a815-77ab0eedffcf)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 12:32:41 INFO  HomePage:39 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (398a6a0a-c2fe-49d5-a815-77ab0eedffcf)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 12:32:48 INFO  HomePage:43 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (398a6a0a-c2fe-49d5-a815-77ab0eedffcf)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 12:32:48 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 12:33:40 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 12:35:50 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 13:59:32 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 13:59:32 INFO  TC002_VerifyRegistration:30 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-07 14:00:33 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 14:00:34 INFO  DemoPage:29 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (42523ad9-8643-4714-82ba-2be58203ab8c)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 14:00:54 INFO  HomePage:39 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (42523ad9-8643-4714-82ba-2be58203ab8c)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 14:02:00 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 14:02:00 INFO  TC002_VerifyRegistration:30 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-07 14:39:28 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 14:39:28 INFO  TC002_VerifyRegistration:30 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-07 14:40:08 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-07 14:40:08 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (430e54a9-4473-4941-80c8-465ba4542b13)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-07 14:40:12 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (430e54a9-4473-4941-80c8-465ba4542b13)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-07 14:40:18 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (430e54a9-4473-4941-80c8-465ba4542b13)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-07 14:40:18 INFO  TC001_VerifyNavigatedToSignUpPage:33 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-07 14:40:56 INFO  TestBase:33 - Launching browserfirefox
2018-03-07 14:41:04 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-07 14:41:07 INFO  TC002_VerifyRegistration:30 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-08 01:31:10 INFO  TC001_VerifyNavigatedToSignUpPage:27 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-08 01:31:10 INFO  TestBase:33 - Launching browserfirefox
2018-03-08 01:31:20 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-10 12:25:12 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-10 12:25:12 INFO  TestBase:33 - Launching browserfirefox
2018-03-10 12:25:19 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-10 12:25:22 INFO  TestBase:33 - Launching browserfirefox
2018-03-10 12:25:29 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-10 12:25:32 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-10 12:29:17 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-10 12:30:21 INFO  TestBase:33 - Launching browserfirefox
2018-03-10 12:30:27 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-10 12:30:30 INFO  TestBase:33 - Launching browserfirefox
2018-03-10 12:30:36 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-10 12:30:39 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 17:35:35 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 17:35:35 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (aa704080-8c78-4f1b-90c3-6cf93b036e7e)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 17:35:42 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (aa704080-8c78-4f1b-90c3-6cf93b036e7e)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 17:35:50 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (aa704080-8c78-4f1b-90c3-6cf93b036e7e)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 17:35:50 INFO  TC001_VerifyNavigatedToSignUpPage:34 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 17:35:50 INFO  TestBase:33 - Launching browserfirefox
2018-03-11 17:35:57 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-11 17:36:00 INFO  TestBase:33 - Launching browserfirefox
2018-03-11 17:36:09 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-11 17:36:12 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 20:22:51 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:22:52 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (b3e0fc4f-a065-4023-ad8d-ee55419627e6)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 20:22:56 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (b3e0fc4f-a065-4023-ad8d-ee55419627e6)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 20:23:00 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (b3e0fc4f-a065-4023-ad8d-ee55419627e6)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 20:23:00 INFO  TC001_VerifyNavigatedToSignUpPage:34 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 20:24:16 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:24:16 INFO  TestBase:33 - Launching browserfirefox
2018-03-11 20:24:25 INFO  TestBase:45 - Navigating to URL : https://phptravels.com/demo/
2018-03-11 20:24:28 INFO  TestBase:33 - Launching browserfirefox
2018-03-11 20:26:22 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:26:22 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 20:29:53 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:29:53 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (842c1594-5d14-43fc-b4e1-3731486ac189)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 20:29:56 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (842c1594-5d14-43fc-b4e1-3731486ac189)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 20:30:03 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (842c1594-5d14-43fc-b4e1-3731486ac189)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 20:30:03 INFO  TC001_VerifyNavigatedToSignUpPage:34 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 20:30:03 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 20:33:12 INFO  TC001_VerifyNavigatedToSignUpPage:28 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:33:12 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (db6842cb-f835-47ab-99dd-9e6f55b473e7)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 20:33:16 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (db6842cb-f835-47ab-99dd-9e6f55b473e7)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 20:34:03 INFO  TC002_VerifyRegistration:33 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 20:50:09 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:50:09 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 20:52:47 INFO  NavigateToSignUp:20 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 20:52:48 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (838c917f-2f34-4b3d-a222-f83ec1dd2c62)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 20:52:51 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (838c917f-2f34-4b3d-a222-f83ec1dd2c62)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 20:52:58 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (838c917f-2f34-4b3d-a222-f83ec1dd2c62)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 20:52:58 INFO  NavigateToSignUp:26 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:09:01 INFO  NavigateToSignUp:33 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:09:02 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 21:09:06 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 21:09:13 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 21:09:13 INFO  NavigateToSignUp:39 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:09:13 INFO  NavigateToSignUp:45 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:09:14 INFO  RegistrationPage:44 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> xpath: //input[@name='firstname']]
2018-03-11 21:09:14 INFO  RegistrationPage:47 - inputted Last Name text field with Talwar and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> name: lastname]
2018-03-11 21:09:15 INFO  RegistrationPage:50 - inputted mobile number text field with 9649823480 and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> name: phone]
2018-03-11 21:09:15 INFO  RegistrationPage:53 - inputted email text field with RTalwar@gmail.com and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> name: email]
2018-03-11 21:09:15 INFO  RegistrationPage:56 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> name: password]
2018-03-11 21:09:15 INFO  RegistrationPage:59 - inputted First Name text field with $#racks123 and object is [[FirefoxDriver: firefox on XP (e1c604e6-b81f-4fb0-841e-d0b36b209a09)] -> name: confirmpassword]
2018-03-11 21:09:15 INFO  NavigateToSignUp:48 - ================= Finished verifyRegistrationCompleted Test ===================
2018-03-11 21:31:23 INFO  NavigateToSignUp:31 - ================ Starting verifyNavigatedToSignUp Test ==================
2018-03-11 21:31:23 INFO  DemoPage:28 - clicked on HomPage Front end link and object is: [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> xpath: //a[@href='//www.phptravels.net']]
2018-03-11 21:31:27 INFO  HomePage:38 - clicked on My Account and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a]
2018-03-11 21:31:32 INFO  HomePage:42 - clicked on Sign Up Link and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> xpath: //div[@class='col-md-6 col-sm-8 col-xs-5 go-left']/ul[@class='nav navbar-nav navbar-side navbar-right sidebar go-left']/li[@id='li_myaccount']/a/following-sibling::ul/li[2]/a]
2018-03-11 21:31:32 INFO  NavigateToSignUp:37 - ================= Finished verifyNavigatedToSignUp Test ===================
2018-03-11 21:31:32 INFO  Registration:24 - ================ Starting verifyRegistrationCompleted Test ==================
2018-03-11 21:31:33 INFO  RegistrationPage:44 - inputted First Name text field with R and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> xpath: //input[@name='firstname']]
2018-03-11 21:31:33 INFO  RegistrationPage:47 - inputted Last Name text field with Talwar and object is [[FirefoxDriver: firefox on XP (0148ea4f-cad9-48f4-80a1-875adc89f94d)] -> name: lastname]
